source_controller,annotation,cluster,namespace,ingress,valor,funcionalidade,apisix_plugin,apisix_config,suporte,observacoes,jira_card
nginx,nginx.ingress.kubernetes.io/whitelist-source-range,rd-contactmgmt-prd-01__es-cm-pro-gke-usc1-prd-03,elasticsearch,kibana-es-cm-pro-03,"10.0.0.0/8,179.191.65.118/32,189.22.9.242/32,179.108.123.82/32,177.135.66.243/32,201.47.75.216/29,35.222.163.73/32,179.1",CIDRs permitidos (whitelist de IP),ip-restriction,plugin ip-restriction: whitelist,Completo,,
nginx,nginx.ingress.kubernetes.io/whitelist-source-range,rd-contactmgmt-prd-01__es-cm-pro-gke-usc1-prd-04,elasticsearch,kibana-es-cm-pro-04,"10.0.0.0/8,179.191.65.118/32,189.22.9.242/32,179.108.123.82/32,177.135.66.243/32,201.47.75.216/29,35.222.163.73/32,179.1",CIDRs permitidos (whitelist de IP),ip-restriction,plugin ip-restriction: whitelist,Completo,,
nginx,nginx.ingress.kubernetes.io/whitelist-source-range,rd-contactmgmt-prd-01__es-cm-pro-gke-usc1-prd-05,elasticsearch,kibana-es-cm-pro-05,"10.0.0.0/8,179.191.65.118/32,189.22.9.242/32,179.108.123.82/32,177.135.66.243/32,201.47.75.216/29,35.222.163.73/32,179.1",CIDRs permitidos (whitelist de IP),ip-restriction,plugin ip-restriction: whitelist,Completo,,
nginx,nginx.ingress.kubernetes.io/whitelist-source-range,rd-contactmgmt-prd-01__es-cm-pro-gke-usc1-prd-06,elasticsearch,kibana-es-cm-pro-06,"10.0.0.0/8,179.191.65.118/32,189.22.9.242/32,179.108.123.82/32,177.135.66.243/32,201.47.75.216/29,35.222.163.73/32,179.1",CIDRs permitidos (whitelist de IP),ip-restriction,plugin ip-restriction: whitelist,Completo,,
nginx,nginx.ingress.kubernetes.io/whitelist-source-range,rd-contactmgmt-prd-01__esleadscor-gke-usc1-contactmgmt-prd-01,default,kibana-es-leadscoring,"10.0.0.0/8,179.191.65.118/32,189.22.9.242/32,179.108.123.82/32,177.135.66.243/32,201.47.75.216/29,35.222.163.73/32, 35.2",CIDRs permitidos (whitelist de IP),ip-restriction,plugin ip-restriction: whitelist,Completo,,
nginx,nginx.ingress.kubernetes.io/whitelist-source-range,rd-contactmgmt-prd-01__kafkacdc-gke-usc1-contactmgmt-prd-01,migrator,cdc-migrator-web,"179.108.123.82/32,187.114.40.121/32,191.189.211.126/32,168.181.195.19/32,45.160.91.7/32,10.0.0.0/8,35.222.163.73/32,45.1",CIDRs permitidos (whitelist de IP),ip-restriction,plugin ip-restriction: whitelist,Completo,,
nginx,nginx.ingress.kubernetes.io/whitelist-source-range,rd-contactmgmt-prd-01__kafkacdc-gke-usc1-contactmgmt-prd-01,kafka,kafka-dashboard,"187.114.40.121/32,191.189.211.126/32,168.181.195.19/32,45.160.91.7/32,10.0.0.0/8,35.222.163.73/32,45.160.91.51/32,187.11",CIDRs permitidos (whitelist de IP),ip-restriction,plugin ip-restriction: whitelist,Completo,,
nginx,nginx.ingress.kubernetes.io/whitelist-source-range,rd-contactmgmt-prd-01__kafkacdc-gke-usc1-contactmgmt-prd-01,kafka,migrador,"187.114.40.121/32,191.189.211.126/32,168.181.195.19/32,45.160.91.7/32,10.0.0.0/8,35.222.163.73/32,45.160.91.51/32,187.11",CIDRs permitidos (whitelist de IP),ip-restriction,plugin ip-restriction: whitelist,Completo,,
nginx,nginx.ingress.kubernetes.io/whitelist-source-range,rd-contactmgmt-prd-01__services-gke-usc1-contactmgmt-prd-01,timescaledb,ingress-rdmetrics,"10.0.0.0/8,179.191.65.118/32,189.22.9.242/32,179.108.123.82/32,177.135.66.243/32,201.47.75.216/29,35.222.163.73/32,179.1",CIDRs permitidos (whitelist de IP),ip-restriction,plugin ip-restriction: whitelist,Completo,,
nginx,nginx.ingress.kubernetes.io/whitelist-source-range,rd-contactmgmt-prd-01__services-gke-usc1-contactmgmt-prd-01,platform,schema-api-yucatan,0.0.0.0/0,CIDRs permitidos (whitelist de IP),ip-restriction,plugin ip-restriction: whitelist,Completo,,
nginx,nginx.ingress.kubernetes.io/whitelist-source-range,rd-contactmgmt-prd-01__services-gke-usc1-contactmgmt-prd-01,elasticsearch,ingress-kibana-services-temp,"10.0.0.0/8,179.191.65.118/32,189.22.9.242/32,179.108.123.82/32,177.135.66.243/32,201.47.75.216/29,35.222.163.73/32,179.1",CIDRs permitidos (whitelist de IP),ip-restriction,plugin ip-restriction: whitelist,Completo,,
nginx,nginx.ingress.kubernetes.io/whitelist-source-range,rd-devexp-prd-01__services-gke-usc1-devexp-prd-01,devlake,devlake,"10.0.0.0/8,187.61.201.252/32,189.54.218.255/32,190.123.194.112/32,201.47.75.218/32,201.47.75.217/32,201.47.75.219/32,201",CIDRs permitidos (whitelist de IP),ip-restriction,plugin ip-restriction: whitelist,Completo,,
nginx,nginx.ingress.kubernetes.io/whitelist-source-range,rd-devexp-prd-01__services-gke-usc1-devexp-prd-01,devexp,jobs-sidekiq,"10.0.0.0/8,45.235.52.24/29,189.28.39.112/29,187.61.201.252/32,189.54.218.255/32,190.123.194.112/32,201.47.75.218/32,201.",CIDRs permitidos (whitelist de IP),ip-restriction,plugin ip-restriction: whitelist,Completo,,
nginx,nginx.ingress.kubernetes.io/whitelist-source-range,rd-devexp-prd-01__services-gke-usc1-devexp-prd-01,devexp,rocknrollout2,"10.0.0.0/8,45.235.52.24/29,189.28.39.112/29,187.61.201.252/32,189.54.218.255/32,190.123.194.112/32,201.47.75.218/32,201.",CIDRs permitidos (whitelist de IP),ip-restriction,plugin ip-restriction: whitelist,Completo,,
nginx,nginx.ingress.kubernetes.io/whitelist-source-range,rd-devexp-prd-01__services-gke-usc1-devexp-prd-01,shield,toolbelt,"45.235.52.24/29,179.108.123.80/28,177.135.66.240/29,187.49.235.32/29,187.72.169.109/30,168.232.86.246/32,189.28.39.112/2",CIDRs permitidos (whitelist de IP),ip-restriction,plugin ip-restriction: whitelist,Completo,,
nginx,nginx.ingress.kubernetes.io/whitelist-source-range,rd-devexp-prd-01__services-gke-usc1-devexp-prd-01,atlantis,atlantis,"35.192.136.167/32,35.192.85.2/32,35.193.7.13/32,35.202.145.110/32,35.202.245.105/32,35.227.58.83/32,192.30.252.0/22,185.",CIDRs permitidos (whitelist de IP),ip-restriction,plugin ip-restriction: whitelist,Completo,,
nginx,nginx.ingress.kubernetes.io/whitelist-source-range,rd-devexp-prd-01__services-gke-usc1-devexp-prd-01,sre,atlantis-health-check,"51.0.252.0/24,15.177.0.0/18,52.80.197.0/25,52.80.197.128/25,52.80.198.0/25,52.83.34.128/25,52.83.35.0/25,52.83.35.128/25",CIDRs permitidos (whitelist de IP),ip-restriction,plugin ip-restriction: whitelist,Completo,,
nginx,nginx.ingress.kubernetes.io/whitelist-source-range,rd-devops__rd-devops,vault,vault,"45.235.52.26/32,35.192.136.167/32,35.192.85.2/32,35.193.7.13/32,35.202.145.110/32,35.202.245.105/32,35.227.58.83/32,192.",CIDRs permitidos (whitelist de IP),ip-restriction,plugin ip-restriction: whitelist,Completo,,
nginx,nginx.ingress.kubernetes.io/whitelist-source-range,rd-devops__rd-devops,vault,vault-internal,"10.0.0.0/8,179.108.123.80/28,45.235.52.24/29,189.28.39.112/29",CIDRs permitidos (whitelist de IP),ip-restriction,plugin ip-restriction: whitelist,Completo,,
nginx,nginx.ingress.kubernetes.io/whitelist-source-range,rd-devops__rd-devops,jenkins,ingress,"35.192.136.167/32,35.192.85.2/32,35.193.7.13/32,35.202.145.110/32,35.202.245.105/32,35.227.58.83/32,192.30.252.0/22,185.",CIDRs permitidos (whitelist de IP),ip-restriction,plugin ip-restriction: whitelist,Completo,,
nginx,nginx.ingress.kubernetes.io/whitelist-source-range,rd-devops__rd-devops,atlantis,atlantis,"35.192.136.167/32,35.192.85.2/32,35.193.7.13/32,35.202.145.110/32,35.202.245.105/32,35.227.58.83/32,192.30.252.0/22,185.",CIDRs permitidos (whitelist de IP),ip-restriction,plugin ip-restriction: whitelist,Completo,,
nginx,nginx.ingress.kubernetes.io/whitelist-source-range,rd-ecommerce-prd-01__services-gke-usc1-rd-ecommerce-prd-01,ecommerce,ecommerce-core-whitelist,"177.67.112.0/21,177.67.120.0/21,138.122.172.0/22",CIDRs permitidos (whitelist de IP),ip-restriction,plugin ip-restriction: whitelist,Completo,,
nginx,nginx.ingress.kubernetes.io/whitelist-source-range,rd-email-prd-01__services-gke-usc1-email-prd-01,email,email-validator,"10.0.0.0/8,187.61.201.252/32,189.54.218.255/32,190.123.194.112/32,201.47.75.218/32,201.47.75.217/32,201.47.75.219/32,201",CIDRs permitidos (whitelist de IP),ip-restriction,plugin ip-restriction: whitelist,Completo,,
nginx,nginx.ingress.kubernetes.io/whitelist-source-range,rd-infosec-prd-01__services-gke-usc1-infosec-prd-01,defectdojo,defectdojo,"45.235.52.24/29,179.108.123.80/28,189.28.39.112/29",CIDRs permitidos (whitelist de IP),ip-restriction,plugin ip-restriction: whitelist,Completo,,
nginx,nginx.ingress.kubernetes.io/whitelist-source-range,rd-multichannel-prd-01__services-gke-usc1-multichannel-prd-01,multi,multichannel-api,"10.0.0.0/8,187.61.201.252/32,189.54.218.255/32,190.123.194.112/32,201.47.75.218/32,201.47.75.217/32,201.47.75.219/32,201",CIDRs permitidos (whitelist de IP),ip-restriction,plugin ip-restriction: whitelist,Completo,,
nginx,nginx.ingress.kubernetes.io/whitelist-source-range,rd-prod-eng-stg-01__services-gke-usc1-prod-eng-stg-01,sre,atlantis,"35.192.136.167/32,35.192.85.2/32,35.193.7.13/32,35.202.145.110/32,35.202.245.105/32,35.227.58.83/32,192.30.252.0/22,185.",CIDRs permitidos (whitelist de IP),ip-restriction,plugin ip-restriction: whitelist,Completo,,
nginx,nginx.ingress.kubernetes.io/whitelist-source-range,rd-rdsm-prd-01__services-gke-usc1-rdsm-prd-01,attract,showcase-backend-rails,"10.0.0.0/8,45.235.52.24/29,189.28.39.112/29,187.61.201.252/32,189.54.218.255/32,190.123.194.112/32,201.47.75.218/32,201.",CIDRs permitidos (whitelist de IP),ip-restriction,plugin ip-restriction: whitelist,Completo,,
nginx,nginx.ingress.kubernetes.io/whitelist-source-range,rd-rdsm-prd-01__services-gke-usc1-rdsm-prd-01,contact-mgmt,sending-predictions-pls-worker,10.0.0.0/8,CIDRs permitidos (whitelist de IP),ip-restriction,plugin ip-restriction: whitelist,Completo,,
nginx,nginx.ingress.kubernetes.io/whitelist-source-range,rd-rdsm-prd-01__services-gke-usc1-rdsm-prd-01,core,rd-chat-api,"10.0.0.0/8,179.108.123.80/28,45.235.52.24/29,189.28.39.112/29,34.42.162.110/32,35.184.177.222/32,35.225.89.240/32,34.136",CIDRs permitidos (whitelist de IP),ip-restriction,plugin ip-restriction: whitelist,Completo,,
nginx,nginx.ingress.kubernetes.io/whitelist-source-range,rd-rdsm-prd-01__services-gke-usc1-rdsm-prd-01,core,holmes,10.0.0.0/8,CIDRs permitidos (whitelist de IP),ip-restriction,plugin ip-restriction: whitelist,Completo,,
nginx,nginx.ingress.kubernetes.io/whitelist-source-range,rd-rdsm-prd-01__services-gke-usc1-rdsm-prd-01,core,ipconfig,"10.0.0.0/8,179.108.123.80/28,177.135.66.240/29,187.61.201.252/32,189.54.218.255/32,190.123.194.112/32,201.47.75.218/32,2",CIDRs permitidos (whitelist de IP),ip-restriction,plugin ip-restriction: whitelist,Completo,,
nginx,nginx.ingress.kubernetes.io/whitelist-source-range,rd-rdsm-prd-01__services-gke-usc1-rdsm-prd-01,core,ipconfig-internal,"10.0.0.0/8,179.108.123.80/28,177.135.66.240/29,187.61.201.252/32,189.54.218.255/32,190.123.194.112/32,201.47.75.218/32,2",CIDRs permitidos (whitelist de IP),ip-restriction,plugin ip-restriction: whitelist,Completo,,
nginx,nginx.ingress.kubernetes.io/whitelist-source-range,rd-rdsm-prd-01__services-gke-usc1-rdsm-prd-01,core,neek-api,10.0.0.0/8,CIDRs permitidos (whitelist de IP),ip-restriction,plugin ip-restriction: whitelist,Completo,,
nginx,nginx.ingress.kubernetes.io/whitelist-source-range,rd-rdsm-prd-01__services-gke-usc1-rdsm-prd-01,rdsm,rdsm-web-with-whitelist,"179.108.123.82/28,201.47.75.218/29,187.49.235.34/29,45.235.52.26/29,179.108.123.80/28,45.235.52.24/29,189.28.39.112/29",CIDRs permitidos (whitelist de IP),ip-restriction,plugin ip-restriction: whitelist,Completo,,
nginx,nginx.ingress.kubernetes.io/whitelist-source-range,rd-rdsm-prd-01__services-gke-usc1-rdsm-prd-01,elasticsearch-leadgen,es-leadgen-prd-01,"10.0.0.0/8,45.235.52.24/29,179.108.123.80/28,177.135.66.240/29,187.49.235.32/29,187.72.169.109/30,168.232.86.246/32,189.",CIDRs permitidos (whitelist de IP),ip-restriction,plugin ip-restriction: whitelist,Completo,,
nginx,nginx.ingress.kubernetes.io/whitelist-source-range,rd-rdsm-prd-01__services-gke-usc1-rdsm-prd-01,elasticsearch-leadgen,kibana-es-leadgen-prd-01,"10.0.0.0/8,45.235.52.24/29,179.108.123.80/28,177.135.66.240/29,187.49.235.32/29,187.72.169.109/30,168.232.86.246/32,189.",CIDRs permitidos (whitelist de IP),ip-restriction,plugin ip-restriction: whitelist,Completo,,
nginx,nginx.ingress.kubernetes.io/whitelist-source-range,rd-rdsm-prd-01__services-gke-usc1-rdsm-prd-01,leadgen,bricks-editor,"201.47.75.216/29,179.108.123.80/28,177.135.66.240/29,187.49.235.32/29,10.0.0.0/8,45.235.52.24/29,189.28.39.112/29",CIDRs permitidos (whitelist de IP),ip-restriction,plugin ip-restriction: whitelist,Completo,,
nginx,nginx.ingress.kubernetes.io/whitelist-source-range,rd-rdsm-prd-01__services-gke-usc1-rdsm-prd-01,n8n-automation-mid-mkt,n8n-mid-mkt-ingress,"10.0.0.0/8,179.108.123.80/28,201.47.75.218/29,187.49.235.34/29,45.235.52.24/29,45.235.52.26/29,189.28.39.112/29",CIDRs permitidos (whitelist de IP),ip-restriction,plugin ip-restriction: whitelist,Completo,,
nginx,nginx.ingress.kubernetes.io/whitelist-source-range,rd-sms-prd-01__services-gke-usc1-sms-prd-01,rd-sms,dispatcher,"10.0.0.0/8,187.61.201.252/32,189.54.218.255/32,190.123.194.112/32,201.47.75.218/32,201.47.75.217/32,201.47.75.219/32,201",CIDRs permitidos (whitelist de IP),ip-restriction,plugin ip-restriction: whitelist,Completo,,
nginx,nginx.ingress.kubernetes.io/whitelist-source-range,rd-sre-stg-01__gke-usc1-rd-sre-stg-01,accounts-auth,rd-auth,"0.0.0.0/0,179.108.123.80/28,45.235.52.24/29,189.28.39.112/29",CIDRs permitidos (whitelist de IP),ip-restriction,plugin ip-restriction: whitelist,Completo,,
nginx,nginx.ingress.kubernetes.io/whitelist-source-range,rd-sre-stg-01__gke-usc1-rd-sre-stg-01,kube-system,ingress-headlamp,"10.0.0.0/8,179.108.123.80/28,45.235.52.24/29,189.28.39.112/29",CIDRs permitidos (whitelist de IP),ip-restriction,plugin ip-restriction: whitelist,Completo,,
nginx,nginx.ingress.kubernetes.io/whitelist-source-range,staging-234557__cluster-staging,accounts-auth,hydra-admin-api,"10.0.0.0/8,179.108.123.80/28,177.135.66.240/29,187.61.201.252/32,189.54.218.255/32,190.123.194.112/32,201.47.75.218/32,2",CIDRs permitidos (whitelist de IP),ip-restriction,plugin ip-restriction: whitelist,Completo,,
nginx,nginx.ingress.kubernetes.io/whitelist-source-range,staging-234557__cluster-staging,accounts-auth,platform-session-service,"10.0.0.0/8,45.235.52.24/29,189.28.39.112/29,187.61.201.252/32,189.54.218.255/32,190.123.194.112/32,201.47.75.218/32,201.",CIDRs permitidos (whitelist de IP),ip-restriction,plugin ip-restriction: whitelist,Completo,,
nginx,nginx.ingress.kubernetes.io/whitelist-source-range,staging-234557__cluster-staging,accounts-auth,rd-auth,"0.0.0.0/0,179.108.123.80/28,45.235.52.24/29,189.28.39.112/29",CIDRs permitidos (whitelist de IP),ip-restriction,plugin ip-restriction: whitelist,Completo,,
nginx,nginx.ingress.kubernetes.io/whitelist-source-range,staging-234557__cluster-staging,accounts-auth,user-confirmail,"0.0.0.0/0,179.108.123.80/28,45.235.52.24/29,189.28.39.112/29",CIDRs permitidos (whitelist de IP),ip-restriction,plugin ip-restriction: whitelist,Completo,,
nginx,nginx.ingress.kubernetes.io/whitelist-source-range,staging-234557__cluster-staging,attract,es-staging-http,"10.0.0.0/8,45.235.52.24/29,179.108.123.80/28,177.135.66.240/29,187.49.235.32/29,187.72.169.109/30,168.232.86.246/32,189.",CIDRs permitidos (whitelist de IP),ip-restriction,plugin ip-restriction: whitelist,Completo,,
nginx,nginx.ingress.kubernetes.io/whitelist-source-range,staging-234557__cluster-staging,attract,kibana-es-staging,"10.0.0.0/8,45.235.52.24/29,179.108.123.80/28,177.135.66.240/29,187.49.235.32/29,187.72.169.109/30,168.232.86.246/32,189.",CIDRs permitidos (whitelist de IP),ip-restriction,plugin ip-restriction: whitelist,Completo,,
nginx,nginx.ingress.kubernetes.io/whitelist-source-range,staging-234557__cluster-staging,attract,laracna,"0.0.0.0/0,179.108.123.80/28,45.235.52.24/29,189.28.39.112/29",CIDRs permitidos (whitelist de IP),ip-restriction,plugin ip-restriction: whitelist,Completo,,
nginx,nginx.ingress.kubernetes.io/whitelist-source-range,staging-234557__cluster-staging,attract,lead-tracker,"0.0.0.0/0,179.108.123.80/28,45.235.52.24/29,189.28.39.112/29",CIDRs permitidos (whitelist de IP),ip-restriction,plugin ip-restriction: whitelist,Completo,,
nginx,nginx.ingress.kubernetes.io/whitelist-source-range,staging-234557__cluster-staging,attract,pageview-notify,"0.0.0.0/0,179.108.123.80/28,45.235.52.24/29,189.28.39.112/29",CIDRs permitidos (whitelist de IP),ip-restriction,plugin ip-restriction: whitelist,Completo,,
nginx,nginx.ingress.kubernetes.io/whitelist-source-range,staging-234557__cluster-staging,attract,seobackend,"0.0.0.0/0,179.108.123.80/28,45.235.52.24/29,189.28.39.112/29",CIDRs permitidos (whitelist de IP),ip-restriction,plugin ip-restriction: whitelist,Completo,,
nginx,nginx.ingress.kubernetes.io/whitelist-source-range,staging-234557__cluster-staging,attract,showcase-public,"0.0.0.0/0,179.108.123.80/28,45.235.52.24/29,189.28.39.112/29",CIDRs permitidos (whitelist de IP),ip-restriction,plugin ip-restriction: whitelist,Completo,,
nginx,nginx.ingress.kubernetes.io/whitelist-source-range,staging-234557__cluster-staging,automation,automation-event-based-engine,"10.0.0.0/8,45.235.52.24/29,189.28.39.112/29,187.61.201.252/32,189.54.218.255/32,190.123.194.112/32,201.47.75.218/32,201.",CIDRs permitidos (whitelist de IP),ip-restriction,plugin ip-restriction: whitelist,Completo,,
